station_name,badge_number,exception_date,exception_start_time,hours,exception_group,exception_source
4 District C Platoon,98131,20220823,17:00,4,Sick,Sick
4 District C Platoon,98131,20220823,21:00,8,Accrued,Voluntary Time Off
4 District C Platoon,98068,20220824,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98131,20220824,17:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98003,20220825,17:00,12,Sick,Sick
4 District A Platoon,97792,20220825,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97961,20220825,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98003,20220826,19:00,12,Sick,Sick
4 District A Platoon,97792,20220826,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97961,20220826,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96829,20220827,5:00,12,Sick,Sick
4 District A Platoon,97792,20220827,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97961,20220827,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96829,20220828,6:00,12,Sick,Sick
4 District D Platoon,97820,20220801,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220802,0:00,6,Sick,Sick
4 District C Platoon,97842,20220802,17:30,3,Training,Scheduled Hours Exceptions
4 District D Platoon,97820,20220802,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97961,20220802,7:30,4,Training,Scheduled Hours Exceptions
4 District B Platoon,98024,20220803,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220803,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98024,20220804,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220804,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98024,20220805,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220805,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96829,20220806,17:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98024,20220806,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98017,20220806,7:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97590,20220806,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20220807,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98003,20220807,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220807,12:00,6,Sick,Sick
4 District C Platoon,98017,20220808,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220808,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220808,12:00,6,Sick,Sick
4 District C Platoon,97965,20220808,18:00,12,Sick,Sick
4 District D Platoon,98003,20220809,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220809,0:00,6,Sick,Sick
4 District A Platoon,98242,20220809,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220810,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220810,0:00,6,Sick,Sick
4 District A Platoon,98242,20220810,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220811,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98242,20220811,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96829,20220812,16:30,0.5,Vacation,Voluntary Time Off
4 District B Platoon,96829,20220812,16:00,0.5,Stat Holiday,Voluntary Time Off
4 District B Platoon,98305,20220812,14:00,5,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220812,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98242,20220812,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98037,20220720,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220720,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98037,20220721,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220721,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98309,20220721,7:00,12,Sick,Sick
4 District C Platoon,98037,20220722,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220722,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220722,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220723,12:00,7,Sick,Sick
4 District D Platoon,97844,20220723,6:00,12,Sick,Sick
4 District C Platoon,98037,20220723,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220723,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220723,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220724,19:00,12,Sick,Sick
4 District D Platoon,97844,20220724,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220724,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20220725,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220725,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220726,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98024,20220727,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98024,20220728,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97965,20220728,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220728,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98024,20220729,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20220729,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97965,20220729,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220729,15:00,4,Sick,Sick
4 District D Platoon,97844,20220730,12:00,6,Sick,Sick
4 District C Platoon,97965,20220730,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220730,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97820,20220730,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220731,12:00,6,Sick,Sick
4 District C Platoon,97965,20220731,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97820,20220731,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98131,20220731,3:00,4,Sick,Sick
4 District D Platoon,97844,20220801,0:00,6,Sick,Sick
4 District C Platoon,97842,20220707,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98301,20220707,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98037,20220707,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97820,20220707,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98309,20220707,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98305,20220707,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98068,20220707,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220708,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98242,20220708,6:00,12,Sick,Sick
4 District D Platoon,97820,20220708,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98309,20220708,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98305,20220708,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97961,20220708,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220709,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20220709,18:00,12,Sick,Sick
4 District D Platoon,97820,20220709,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97961,20220709,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98305,20220710,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97792,20220710,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220710,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220710,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97961,20220710,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97792,20220711,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98301,20220711,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220711,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97961,20220711,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97590,20220712,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220712,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98131,20220712,7:00,12,Sick,Sick
4 District C Platoon,98309,20220712,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96829,20220713,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97590,20220713,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220713,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98131,20220713,7:00,12,Sick,Sick
4 District C Platoon,98309,20220713,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220714,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220714,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98131,20220714,19:00,12,Sick,Sick
4 District C Platoon,98309,20220714,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220715,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220715,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98131,20220715,19:00,12,Sick,Sick
4 District C Platoon,98309,20220715,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20220716,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98003,20220717,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97844,20220717,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97792,20220717,6:00,12,Sick,Sick
4 District A Platoon,98242,20220718,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,96829,20220720,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97926,20220625,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97883,20220626,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96247,20220626,18:00,12,Sick,Sick
4 District B Platoon,98334,20220626,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97926,20220626,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98010,20220626,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98010,20220626,12:00,4,Training,Scheduled Hours Exceptions
4 District B Platoon,97883,20220627,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96247,20220627,18:00,12,Sick,Sick
4 District B Platoon,98334,20220627,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98292,20220628,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97461,20220628,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98292,20220629,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97461,20220629,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220630,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97514,20220630,5:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97864,20220630,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97461,20220630,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220701,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97967,20220701,18:00,8,Accrued,Voluntary Time Off
4 District A Platoon,97514,20220701,5:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97864,20220701,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97461,20220701,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96757,20220702,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220702,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96247,20220702,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97514,20220702,17:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97590,20220702,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97864,20220702,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97825,20220702,7:00,12,Sick,Sick
4 District A Platoon,98242,20220703,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220703,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97842,20220704,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220704,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220704,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98309,20220704,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98305,20220704,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98068,20220704,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97842,20220705,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220705,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20220705,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98309,20220705,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98305,20220705,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98068,20220705,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97842,20220706,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20220706,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98301,20220706,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98037,20220706,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97820,20220706,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98309,20220706,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98305,20220706,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98068,20220706,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220608,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96247,20220608,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97514,20220608,17:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97932,20220609,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96247,20220609,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97514,20220609,17:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98126,20220610,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97590,20220610,22:00,8,Sick,Sick
4 District B Platoon,97812,20220610,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20220610,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98126,20220611,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98334,20220611,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97590,20220611,18:00,12,Sick,Sick
4 District B Platoon,97812,20220611,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20220611,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20220612,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97967,20220613,7:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98010,20220613,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97461,20220613,12:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97461,20220613,7:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,97932,20220614,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220615,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98292,20220615,19:00,12,Sick,Sick
4 District A Platoon,97864,20220615,16:00,2,Accrued,Voluntary Time Off
4 District A Platoon,97932,20220616,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98334,20220616,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97825,20220616,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220617,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20220617,6:00,12,Sick,Sick
4 District A Platoon,97514,20220617,17:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98334,20220617,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97864,20220617,18:00,12,Sick,Sick
4 District A Platoon,97926,20220617,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97825,20220617,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98126,20220618,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98334,20220618,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20220618,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98126,20220619,12:00,3,Stat Holiday,Voluntary Time Off
4 District B Platoon,98334,20220619,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97932,20220620,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97967,20220620,6:00,12,Sick,Sick
4 District D Platoon,98292,20220620,16:00,3,Stat Holiday,Voluntary Time Off
4 District A Platoon,98301,20220620,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97461,20220620,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97932,20220621,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97967,20220621,6:00,12,Sick,Sick
4 District A Platoon,98301,20220621,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97461,20220621,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97932,20220622,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98301,20220622,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97864,20220622,6:00,12,Sick,Sick
4 District A Platoon,98331,20220622,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97932,20220623,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98292,20220623,5:00,2,Stat Holiday,Voluntary Time Off
4 District A Platoon,98301,20220623,8:00,8,Training,Scheduled Hours Exceptions
